date,AboveMcClure.Gage Inflow,EmbudoCreekAtDixon.Gage Inflow,Galisteo.Gage Inflow,LittleNavajoRiver.Inflow,NavajoRiver.Inflow,NorthClearCreekBelowContinentalReservoir.Gage Inflow,NorthFloodwayChannel.Gage Inflow,NrJemez.Gage Inflow,PlatoroInflow.Inflow,RedRiverBlwFishHatchery.Gage Inflow,RioBlanco.Inflow,RioLosPinosAtOrtiz.Gage Inflow,RioPuebloDeTaosAtLosCordovas.Gage Inflow,RioPuerco.Gage Inflow,RioSanAntonioAtOrtiz.Gage Inflow,SouthFork.Gage Inflow,ThirtyMileBridge.Gage Inflow,TijerasArroyo.Gage Inflow,"RIO CHAMA NEAR LA PUENTE, NM","RIO OJO CALIENTE AT LA MADERA, NM"
1980-03-18,9.200481,9.821053,13.154415,0.1623635,-1.275935,-1.3484102,13.714463,6.316721,-5.933678,6.0869246,-1.8660144,0.992658,9.0533695,12.399597,2.3849332,-1.8166215,-2.247572,13.731349,1.6792384,5.7133474
1980-03-19,7.9748793,7.9978447,12.996907,0.21381822,-0.95673305,-1.366359,13.125893,5.0784135,-5.4579644,5.1198153,-1.6845652,1.5316448,7.4043803,11.3307905,2.6865525,-2.2095685,-2.320299,13.371886,2.2119846,6.065946
1980-03-20,8.122771,9.654992,13.611737,2.0427272,0.8626184,-1.3546153,14.739822,8.371817,-3.0931072,7.032324,0.47322458,3.036018,9.445202,13.815875,3.9908917,0.38187417,-1.2386304,14.671392,3.288739,7.36245
1980-03-21,10.321386,11.02564,16.02127,3.115818,1.7683791,-3.9139485,17.605892,10.29938,-2.7406428,8.117573,1.1309421,3.7582047,11.077506,16.319723,4.7857504,0.26805177,-4.478435,17.505854,4.473041,7.9158287
1980-03-22,6.9907827,7.7364364,15.089768,1.7652726,0.49947625,-0.4737436,16.636965,9.332794,-1.4115356,6.0267396,1.1186594,2.414604,8.052385,14.804768,3.8934026,1.6104193,-0.83554655,16.675463,3.6410806,7.5997553
1980-03-23,0.44463858,3.7350502,9.196299,-1.1814548,-2.8322942,-0.8666155,11.07875,2.5846343,-7.530607,3.727422,-3.2655437,-1.4802006,4.2712536,10.339172,-0.32505202,-2.83508,-0.6299655,11.683504,-0.3908139,3.291546
1980-03-24,0.5035541,3.4891398,8.309426,-1.2680001,-2.692394,0.16861539,11.847678,4.51799,-5.5455003,6.253133,-1.9318839,-1.0476329,5.77314,10.377867,1.0952897,0.02358817,-0.66627157,12.139505,0.035744756,4.7294416
1980-03-25,1.8025302,2.9532008,10.077981,-1.0367273,-2.2488031,-0.7779487,11.7925005,2.6694856,-4.571036,0.9832833,-1.7826811,-2.3817854,3.0842857,9.724122,-1.3514562,-1.3369544,-1.9945339,12.15051,-1.3055259,1.9026407
1980-03-26,3.982289,4.151757,10.34891,-1.2105455,-2.5501993,1.8976922,12.205714,2.8863895,-2.5263216,0.6910983,-0.9956884,-3.4567204,3.4325066,9.355506,-2.4069242,2.023995,1.6517605,12.673682,-2.755659,0.9957969
1980-03-27,5.6295786,5.0284777,8.457717,-1.7063636,-3.0988529,-1.9928718,9.369464,1.9719999,-3.7958217,2.928069,-2.0039856,-3.4232795,4.3819137,8.567389,-1.9983953,-0.6689026,-2.1743267,10.104207,-2.5814803,1.0222743
1980-03-28,1.0140362,2.8642035,5.581097,-3.1934545,-4.9298253,-1.2675897,5.401428,-0.25849524,-8.496821,1.9852254,-4.2086954,-3.6159983,2.6280458,6.5397353,-1.9328974,-2.9845622,-0.8118757,5.366527,-2.935959,0.55443674
1980-03-29,-0.44253013,2.1167,6.839259,-2.277091,-3.77793,0.5118461,8.522679,0.59088457,-7.461214,0.14595374,-3.5872827,-3.1122768,2.1820352,7.811813,-2.5936403,-1.7709125,-0.63652474,8.654521,-2.4656212,-0.07309777
1980-03-30,4.855241,6.2747016,11.280179,0.061636493,-1.5107483,-3.244923,14.105357,6.8221393,-5.9220715,4.88,-1.8111595,-0.42846537,6.829151,12.711358,0.44793466,0.6504686,-2.0459034,14.294895,0.5799525,3.494543
1980-03-31,4.1852407,4.263101,10.177213,0.15999998,-0.77980053,-1.023282,9.781786,3.5060384,-4.585178,1.9135492,-1.381087,0.14242727,3.7553234,9.340297,0.03158987,-1.136264,-0.4341772,10.004102,0.847525,3.0475771
1980-04-01,3.3853014,4.9468136,11.308001,-0.52454543,-1.7844888,-2.3217435,12.939108,5.2161155,-2.1672502,4.52763,-0.5967391,-1.822979,6.0026283,10.823733,-0.7786775,1.4908878,-3.6488955,13.0184145,-0.72101384,2.7941606
1980-04-02,2.3983736,2.8444166,9.538643,-1.701091,-2.5378804,-1.6371284,10.638394,2.9712932,-6.7273574,1.9309711,-3.2277534,0.57901704,2.3958087,9.968229,1.057593,-3.6918743,-4.170541,11.079641,0.5099239,3.1433847
1980-04-03,2.5309036,4.617873,10.369504,-1.1127274,-2.4686534,0.14579487,12.600357,4.4765053,-6.2983932,3.330809,-2.526087,-1.1117252,5.282183,11.277886,-0.3523031,-2.187127,-0.45466056,12.681721,-0.69412184,2.4597929
1980-04-04,8.305543,9.245249,14.632275,3.2458184,1.8583043,3.5425642,16.952856,9.373977,-2.2219286,7.186544,1.6076813,3.1481044,9.701092,15.785868,3.8143983,1.6254007,3.567457,17.159416,3.8267632,6.389442
1980-04-05,9.677711,11.003812,16.404015,3.6483636,2.277157,0.7496923,19.431608,10.689096,-2.2160711,8.230439,1.7405797,4.082146,11.034124,17.104284,5.026285,1.1572627,-0.59804374,19.703295,4.9395666,8.153045
