date,AboveMcClure.Gage Inflow,EmbudoCreekAtDixon.Gage Inflow,Galisteo.Gage Inflow,LittleNavajoRiver.Inflow,NavajoRiver.Inflow,NorthClearCreekBelowContinentalReservoir.Gage Inflow,NorthFloodwayChannel.Gage Inflow,NrJemez.Gage Inflow,PlatoroInflow.Inflow,RedRiverBlwFishHatchery.Gage Inflow,RioBlanco.Inflow,RioLosPinosAtOrtiz.Gage Inflow,RioPuebloDeTaosAtLosCordovas.Gage Inflow,RioPuerco.Gage Inflow,RioSanAntonioAtOrtiz.Gage Inflow,SouthFork.Gage Inflow,ThirtyMileBridge.Gage Inflow,TijerasArroyo.Gage Inflow,"RIO CHAMA NEAR LA PUENTE, NM","RIO OJO CALIENTE AT LA MADERA, NM"
1980-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-03-03,0.0,3.560569,0.4894147,10.827455,11.978978,13.549538,0.059107143,0.44515386,5.6338215,4.6349363,9.474493,14.389317,5.053787,0.4389123,14.602347,0.0,14.911485,0.3513024,14.691371,7.2733207
1980-03-04,3.2058437,0.91951644,0.93712014,8.442,9.277705,0.0,0.021071428,3.3565335,6.59775,2.0886242,6.732572,9.187262,0.0,2.4151857,10.255706,0.0,6.012221,0.116482034,10.747868,5.2023597
1980-03-05,0.0,0.0,0.001065892,0.0,0.0,0.0,0.0,0.07883173,0.0,0.0,0.0,0.0,0.0,0.017426437,0.0,0.0,1.7888722,0.0,0.0,0.0
1980-03-06,0.0,0.0,0.0,3.0010908,2.7361348,14.6781025,0.0,0.0,3.8090715,0.35865897,3.6439133,2.771063,0.0,0.0,3.1840563,2.4420469,20.129965,0.0,2.218144,1.6096653
1980-03-07,0.0,0.0,0.0,0.0,1.6664089,0.0,0.0,0.6984327,0.0,0.0,0.0,1.7480341,0.0,0.08828891,0.0,0.0,0.0,0.0,1.9873774,0.0
1980-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-03-11,0.780241,1.2583286,1.4740853,16.504,16.515486,11.722461,4.7982144,4.7105823,13.635643,3.1556184,16.438297,10.192839,1.0969946,1.4341637,8.917846,0.0,10.369345,4.281617,11.3569355,6.633985
1980-03-12,0.0,0.055085346,0.0,0.0,1.7836409,0.0,0.0,2.455942,0.0,0.0,0.0,2.7231293,0.0,0.035645973,1.5679494,0.0,0.6052243,0.0,4.957901,2.3219662
1980-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
