date,obs,med
2020-05-11,0.0,3.9433258
2020-05-12,0.0,6.559697
2020-05-13,0.0,5.7350907
2020-05-14,0.0,3.5982842
2020-05-15,0.0,3.0921755
2020-05-16,0.0,2.183051
2020-05-17,0.0,2.249134
2020-05-18,0.0,0.82532084
2020-05-19,0.0,0.0
2020-05-20,0.0,0.0
2020-05-21,0.0,0.0
2020-05-22,0.0,1.3031733
2020-05-23,0.0,2.603743
2020-05-24,0.0,2.7212808
2020-05-25,0.0,2.1473184
2020-05-26,0.0,2.3981113
2020-05-27,0.0,3.3700068
2020-05-28,0.0,0.48442385
2020-05-29,0.0,0.0
2020-05-30,0.0,0.0
2020-05-31,0.0,0.0
2020-06-01,0.0,2.1753225
2020-06-02,0.0,10.514026
2020-06-03,0.0,10.75032
2020-06-04,0.0,3.4615016
2020-06-05,0.0,0.0
2020-06-06,0.0,0.0
2020-06-07,0.0,0.0
2020-06-08,0.0,0.0
2020-06-09,0.0,0.0
2020-06-10,0.0,1.0418448
2020-06-11,0.0,2.7745247
2020-06-12,0.0,1.2740191
2020-06-13,0.0,0.0
2020-06-14,0.0,8.448375
2020-06-15,0.0,5.3445187
2020-06-16,0.0,0.0
2020-06-17,0.0,0.0
2020-06-18,0.0,0.0
2020-06-19,0.0,0.0
2020-06-20,0.0,0.0
2020-06-21,0.0,0.0
2020-06-22,0.0,0.0
2020-06-23,0.0,0.0
2020-06-24,0.0,0.0
2020-06-25,0.0,0.0
2020-06-26,0.0,0.4534727
2020-06-27,0.0,0.0
2020-06-28,0.0,0.0
2020-06-29,0.0,0.0
2020-06-30,0.0,0.0
2020-07-01,0.0,0.0
2020-07-02,0.0,0.0
2020-07-03,0.0,0.0
2020-07-04,0.0,0.0
2020-07-05,0.0,0.0
2020-07-06,0.0,0.0
2020-07-07,0.0,0.22728865
2020-07-08,0.0,0.44346446
2020-07-09,0.0,0.3949399
2020-07-10,0.0,0.46732065
2020-07-11,0.0,0.46099523
2020-07-12,0.0,0.40392664
2020-07-13,0.0,0.29181555
2020-07-14,0.0,1.9520888
2020-07-15,0.0,0.0
2020-07-16,0.0,0.0
2020-07-17,0.0,5.67946
2020-07-18,0.0,5.74174
2020-07-19,0.0,0.60180163
2020-07-20,0.0,0.0
2020-07-21,0.0,0.3659337
2020-07-22,0.0,10.158992
2020-07-23,0.0,26.096373
2020-07-24,0.0,40.30425
2020-07-25,0.0,126.582306
2020-07-26,0.0,157.80417
2020-07-27,0.0,122.1761
2020-07-28,0.0,146.60674
2020-07-29,0.0,144.98123
2020-07-30,0.0,83.11825
2020-07-31,0.0,32.410778
2020-08-01,0.0,15.573513
2020-08-02,0.0,7.9983416
2020-08-03,0.0,6.781666
2020-08-04,0.0,4.434708
2020-08-05,0.0,2.096214
2020-08-06,0.0,2.9441364
2020-08-07,0.0,1.2121706
2020-08-08,0.0,0.7436645
2020-08-09,0.0,0.16683246
2020-08-10,0.0,0.0
2020-08-11,0.0,0.0
2020-08-12,0.0,0.0
2020-08-13,0.0,0.0
2020-08-14,0.0,0.0
2020-08-15,0.0,0.0
2020-08-16,0.0,0.0
2020-08-17,0.0,0.0
2020-08-18,0.0,0.0
2020-08-19,0.0,0.0
2020-08-20,0.0,0.0
2020-08-21,0.0,0.0
2020-08-22,0.0,0.0
2020-08-23,0.0,0.0
2020-08-24,0.0,0.0
2020-08-25,0.0,0.28622892
2020-08-26,0.0,3.9191027
2020-08-27,0.0,7.8675594
2020-08-28,0.0,4.289963
2020-08-29,0.0,9.180521
2020-08-30,0.0,6.4295254
2020-08-31,0.0,0.5429969
2020-09-01,0.0,1.0495846
2020-09-02,0.0,4.4674067
2020-09-03,0.0,3.3613281
2020-09-04,0.0,0.0
2020-09-05,0.0,0.0
2020-09-06,0.0,0.0
2020-09-07,0.0,0.13378105
2020-09-08,0.0,2.0358977
2020-09-09,0.0,31.043821
2020-09-10,0.0,34.17036
2020-09-11,0.0,97.2091
2020-09-12,0.0,66.36663
2020-09-13,0.0,39.55696
2020-09-14,0.0,20.279175
2020-09-15,0.0,10.047212
2020-09-16,0.0,3.9827209
2020-09-17,0.0,1.2980657
2020-09-18,0.0,0.0
2020-09-19,0.0,0.47152287
2020-09-20,0.0,0.68114436
2020-09-21,0.0,0.33486798
2020-09-22,0.0,0.0
2020-09-23,0.0,0.0
2020-09-24,0.0,0.0
2020-09-25,0.0,0.0
2020-09-26,0.0,0.0
2020-09-27,0.0,0.0
2020-09-28,0.0,0.0
2020-09-29,0.0,0.0
2020-09-30,0.0,1.3349439
2020-10-01,0.0,1.3588753
2020-10-02,0.0,1.1819246
2020-10-03,0.0,0.47459754
2020-10-04,0.0,1.2348999
2020-10-05,0.0,1.1358204
2020-10-06,0.0,0.8174709
2020-10-07,0.0,0.80269206
2020-10-08,0.0,0.7218509
2020-10-09,0.0,0.6095729
2020-10-10,0.0,0.23169008
2020-10-11,0.0,0.61864066
2020-10-12,0.0,0.69906783
2020-10-13,0.0,1.2685016
2020-10-14,0.0,1.7957647
2020-10-15,0.0,0.9984325
2020-10-16,0.0,0.24907303
2020-10-17,0.0,0.8837997
2020-10-18,0.0,1.3599412
2020-10-19,0.0,1.4288564
2020-10-20,0.0,1.1303091
2020-10-21,0.0,1.4051435
2020-10-22,0.0,1.3705871
2020-10-23,0.0,1.1772169
2020-10-24,0.0,1.7531097
2020-10-25,0.0,0.0
2020-10-26,0.0,0.20216638
2020-10-27,0.0,0.20217007
2020-10-28,0.0,5.261078
2020-10-29,0.0,32.304474
2020-10-30,0.0,15.98923
2020-10-31,0.0,11.4876
2020-11-01,0.0,5.979579
2020-11-02,0.0,2.8027554
2020-11-03,0.0,2.0518508
2020-11-04,0.0,1.3534279
2020-11-05,0.0,1.1889029
2020-11-06,0.0,1.3489144
2020-11-07,0.0,0.07249224
2020-11-08,0.0,5.619431
2020-11-09,0.0,4.756971
2020-11-10,0.0,2.6266217
2020-11-11,0.0,0.9216877
2020-11-12,0.0,0.03287366
2020-11-13,0.0,0.44243982
2020-11-14,0.0,0.019770607
2020-11-15,0.0,0.0
2020-11-16,0.0,0.014346138
2020-11-17,0.0,0.0
2020-11-18,0.0,0.6002412
2020-11-19,0.0,0.9906831
2020-11-20,0.0,0.6553683
2020-11-21,0.0,0.80801606
2020-11-22,0.0,0.0
2020-11-23,0.0,0.7667414
2020-11-24,0.0,0.0
2020-11-25,0.0,0.0
2020-11-26,0.0,0.0
2020-11-27,0.0,0.0
2020-11-28,0.0,1.0677421
2020-11-29,0.0,0.0
2020-11-30,0.0,0.0
2020-12-01,0.0,0.0
2020-12-02,0.0,0.22003588
2020-12-03,0.0,0.0
2020-12-04,0.0,0.0
2020-12-05,0.0,0.0
2020-12-06,0.0,0.0
2020-12-07,0.0,0.0
2020-12-08,0.0,0.0
2020-12-09,0.0,0.0
2020-12-10,0.0,0.2071026
2020-12-11,0.0,3.7286906
2020-12-12,0.0,1.6356114
2020-12-13,0.0,0.0
2020-12-14,0.0,0.0
2020-12-15,0.0,0.0
2020-12-16,0.0,0.0
2020-12-17,0.0,0.0
2020-12-18,0.0,0.0
2020-12-19,0.0,0.0
2020-12-20,0.0,0.0
2020-12-21,0.0,0.0
2020-12-22,0.0,0.0
2020-12-23,0.0,0.0
2020-12-24,0.0,0.20139502
2020-12-25,0.0,0.0
2020-12-26,0.0,0.0
2020-12-27,0.0,0.0
2020-12-28,0.0,0.7106961
2020-12-29,0.0,0.0
2020-12-30,0.0,0.0
